ts,learner_id,lo_id,action_id,context_json,policy,propensity,reward
2025-07-30T12:29:41,L050,LO15,C037,"{""p_mastery"": 0.0712289430984355, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.547
2025-07-06T10:50:35,L051,LO29,C164,"{""p_mastery"": 0.20031040166296482, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.904
2025-07-06T11:04:35,L051,LO29,C017,"{""p_mastery"": 0.19429736094972794, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.416
2025-07-06T11:22:11,L051,LO01,C178,"{""p_mastery"": 0.20169720960979517, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.849
2025-07-06T11:37:59,L051,LO30,C063,"{""p_mastery"": 0.1428166049528823, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.131
2025-07-06T11:48:54,L051,LO29,C022,"{""p_mastery"": 0.2266367616150989, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.573
2025-07-15T16:26:06,L052,LO19,C156,"{""p_mastery"": 0.12958744756862645, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.43
2025-07-15T16:39:55,L052,LO19,C018,"{""p_mastery"": 0.1582726571646897, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.591
2025-07-15T16:52:37,L052,LO14,C096,"{""p_mastery"": 0.21394079325049895, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.665
2025-07-15T17:10:23,L052,LO04,C039,"{""p_mastery"": 0.2458269887978463, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 2}",sim_linucb,0.25,0.455
2025-07-15T17:14:24,L052,LO19,C018,"{""p_mastery"": 0.17619467090694427, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.891
2025-07-15T17:37:51,L052,LO27,C106,"{""p_mastery"": 0.2326713234055331, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.41
2025-07-15T18:01:24,L052,LO04,C078,"{""p_mastery"": 0.26431432572575536, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.562
2025-08-03T09:31:39,L053,LO07,C136,"{""p_mastery"": 0.12993468590019425, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 11}",sim_linucb,0.25,0.372
2025-08-03T09:48:17,L053,LO07,C136,"{""p_mastery"": 0.14381841626624275, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 11}",sim_linucb,0.25,0.213
2025-08-03T10:05:43,L053,LO28,C151,"{""p_mastery"": 0.2066115352528389, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 5}",sim_linucb,0.25,0.413
2025-08-03T10:22:00,L053,LO03,C073,"{""p_mastery"": 0.1650530221480549, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 2}",sim_linucb,0.25,0.791
2025-08-03T10:40:10,L053,LO20,C131,"{""p_mastery"": 0.19879591508951416, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 6}",sim_linucb,0.25,0.515
2025-08-03T11:03:36,L053,LO20,C096,"{""p_mastery"": 0.24125904313942093, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 7}",sim_linucb,0.25,0.671
2025-08-03T11:17:01,L053,LO03,C141,"{""p_mastery"": 0.22193031762892426, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 6}",sim_linucb,0.25,0.524
2025-08-03T11:41:01,L053,LO12,C011,"{""p_mastery"": 0.0985713219479308, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 9}",sim_linucb,0.25,0.42
2025-07-21T14:51:05,L054,LO19,C031,"{""p_mastery"": 0.21479412075844664, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.569
2025-07-21T15:43:49,L054,LO03,C141,"{""p_mastery"": 0.17478799240568108, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.441
2025-07-21T15:54:19,L054,LO24,C162,"{""p_mastery"": 0.2604028818695152, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.435
2025-08-06T16:01:12,L055,LO22,C028,"{""p_mastery"": 0.1191328278870857, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.57
2025-08-06T16:34:16,L055,LO22,C088,"{""p_mastery"": 0.13498479348654654, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.779
2025-08-06T16:49:17,L055,LO22,C062,"{""p_mastery"": 0.11389276587070915, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.336
2025-08-06T17:05:03,L055,LO22,C062,"{""p_mastery"": 0.11605475737043842, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.262
2025-08-06T17:23:02,L055,LO03,C141,"{""p_mastery"": 0.2598383951039074, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.546
2025-07-11T09:35:00,L056,LO14,C163,"{""p_mastery"": 0.12999948320122406, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 10}",sim_linucb,0.25,0.865
2025-07-11T09:45:43,L056,LO25,C072,"{""p_mastery"": 0.22034305498532025, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.361
2025-07-11T10:00:05,L056,LO10,C001,"{""p_mastery"": 0.3260356721023518, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.087
2025-07-11T10:16:08,L056,LO14,C096,"{""p_mastery"": 0.15060396230943737, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.804
2025-07-11T10:28:01,L056,LO18,C105,"{""p_mastery"": 0.16875709361555996, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.416
2025-07-11T10:49:14,L056,LO01,C041,"{""p_mastery"": 0.1679596605113672, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.228
2025-07-11T10:54:05,L056,LO18,C157,"{""p_mastery"": 0.18523810770735583, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.164
2025-07-22T13:13:50,L057,LO07,C138,"{""p_mastery"": 0.2096695023240523, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.548
2025-07-22T13:29:06,L057,LO16,C172,"{""p_mastery"": 0.13355385981241494, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.753
2025-07-22T13:55:58,L057,LO16,C122,"{""p_mastery"": 0.1675205762086126, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.759
2025-08-24T10:42:32,L058,LO21,C144,"{""p_mastery"": 0.2975276554689633, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.119
2025-08-24T11:05:30,L058,LO20,C020,"{""p_mastery"": 0.33014283882207207, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 8}",sim_linucb,0.25,0.571
2025-08-24T11:18:19,L058,LO04,C136,"{""p_mastery"": 0.32564422428902684, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 11}",sim_linucb,0.25,0.315
2025-08-26T11:22:22,L059,LO20,C146,"{""p_mastery"": 0.1365766114970075, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.328
2025-08-26T11:31:43,L059,LO20,C090,"{""p_mastery"": 0.17133037458341766, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.346
2025-08-26T11:45:52,L059,LO22,C153,"{""p_mastery"": 0.08074611856841438, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.457
2025-08-26T12:06:15,L059,LO22,C170,"{""p_mastery"": 0.09436154996325875, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.412
2025-08-26T12:31:43,L059,LO20,C020,"{""p_mastery"": 0.2007289841353767, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.917
2025-08-26T12:50:47,L059,LO05,C091,"{""p_mastery"": 0.2504556761204772, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.66
2025-08-26T12:58:00,L059,LO22,C028,"{""p_mastery"": 0.13670942840866515, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.606
2025-08-26T13:12:33,L059,LO15,C016,"{""p_mastery"": 0.14659727141412396, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 12}",sim_linucb,0.25,0.518
2025-07-01T13:37:55,L060,LO07,C035,"{""p_mastery"": 0.19018916008446085, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.799
2025-07-01T13:57:41,L060,LO25,C104,"{""p_mastery"": 0.2339749773288899, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.123
2025-07-01T14:13:34,L060,LO12,C119,"{""p_mastery"": 0.12995842881118952, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 9}",sim_linucb,0.25,0.79
2025-07-01T14:30:15,L060,LO25,C072,"{""p_mastery"": 0.2696900255310812, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.508
2025-07-01T14:40:20,L060,LO21,C152,"{""p_mastery"": 0.23723170520625145, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.918
2025-07-01T14:55:27,L060,LO05,C100,"{""p_mastery"": 0.29916215905295795, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.857
2025-07-10T11:34:12,L061,LO07,C087,"{""p_mastery"": 0.2361319946919022, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.206
2025-07-10T11:45:07,L061,LO26,C111,"{""p_mastery"": 0.26317489345451345, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.27
2025-07-10T12:04:32,L061,LO30,C087,"{""p_mastery"": 0.29784673765251746, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.651
2025-07-10T12:24:52,L061,LO04,C039,"{""p_mastery"": 0.19249966089937184, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.917
2025-07-15T15:20:15,L062,LO08,C157,"{""p_mastery"": 0.13204960249831776, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 6}",sim_linucb,0.25,0.553
2025-07-15T15:57:33,L062,LO03,C034,"{""p_mastery"": 0.187058053702574, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 6}",sim_linucb,0.25,0.477
2025-07-15T16:03:57,L062,LO16,C172,"{""p_mastery"": 0.16820294826528212, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 3}",sim_linucb,0.25,0.192
2025-07-15T16:29:01,L062,LO20,C131,"{""p_mastery"": 0.2709884316160654, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 6}",sim_linucb,0.25,0.274
2025-07-01T16:28:42,L063,LO10,C117,"{""p_mastery"": 0.13606071098343078, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.058
2025-07-01T16:34:25,L063,LO10,C021,"{""p_mastery"": 0.14481833036768305, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.105
2025-07-01T16:38:56,L063,LO04,C136,"{""p_mastery"": 0.20710732465922257, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 11}",sim_linucb,0.25,0.561
2025-07-01T17:12:37,L063,LO24,C131,"{""p_mastery"": 0.192361226580171, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.667
2025-07-01T17:42:31,L063,LO05,C083,"{""p_mastery"": 0.21525286149466485, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.624
2025-07-01T17:57:32,L063,LO21,C105,"{""p_mastery"": 0.3040918482129157, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.431
2025-07-08T12:14:03,L064,LO27,C143,"{""p_mastery"": 0.35135592832334495, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 4}",sim_linucb,0.25,0.937
2025-07-08T12:34:35,L064,LO21,C152,"{""p_mastery"": 0.2618659690833498, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 7}",sim_linucb,0.25,0.506
2025-07-08T12:52:45,L064,LO30,C129,"{""p_mastery"": 0.38418115810107734, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 7}",sim_linucb,0.25,0.171
2025-07-08T13:12:47,L064,LO13,C177,"{""p_mastery"": 0.2943861875783353, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 7}",sim_linucb,0.25,0.125
2025-07-08T13:20:36,L064,LO10,C021,"{""p_mastery"": 0.12704478366902075, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 3}",sim_linucb,0.25,0.673
2025-07-02T10:12:47,L065,LO06,C083,"{""p_mastery"": 0.14050994773163067, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.839
2025-07-02T10:20:46,L065,LO01,C041,"{""p_mastery"": 0.17196007223712254, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.85
2025-07-02T10:50:05,L065,LO15,C167,"{""p_mastery"": 0.21110386371921172, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.769
2025-07-02T10:59:30,L065,LO06,C083,"{""p_mastery"": 0.14551410393742523, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.554
2025-07-02T11:09:34,L065,LO26,C055,"{""p_mastery"": 0.23198348138239933, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.013
2025-07-02T11:19:35,L065,LO07,C039,"{""p_mastery"": 0.2798820772220859, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.888
2025-07-02T11:26:47,L065,LO06,C083,"{""p_mastery"": 0.1349397813006727, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.61
2025-07-02T11:42:39,L065,LO06,C003,"{""p_mastery"": 0.12735999387618704, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.212
2025-07-16T10:24:04,L066,LO11,C132,"{""p_mastery"": 0.3433232869148522, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 6}",sim_linucb,0.25,0.816
2025-07-16T10:34:57,L066,LO06,C003,"{""p_mastery"": 0.17994075442777094, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 3}",sim_linucb,0.25,0.707
2025-07-16T11:09:54,L066,LO18,C176,"{""p_mastery"": 0.19916028155532223, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 2}",sim_linucb,0.25,0.346
2025-07-16T11:28:22,L066,LO08,C093,"{""p_mastery"": 0.17009069159612525, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 6}",sim_linucb,0.25,0.166
2025-07-16T11:43:05,L066,LO04,C078,"{""p_mastery"": 0.21884322547169258, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 6}",sim_linucb,0.25,0.655
2025-07-16T11:56:20,L066,LO16,C122,"{""p_mastery"": 0.3506938476885494, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 4}",sim_linucb,0.25,0.765
2025-07-16T12:16:40,L066,LO05,C180,"{""p_mastery"": 0.3464219700850891, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 7}",sim_linucb,0.25,0.811
2025-07-06T13:56:23,L067,LO28,C063,"{""p_mastery"": 0.27464238435095023, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.405
2025-07-06T14:52:37,L067,LO29,C094,"{""p_mastery"": 0.14553000265481827, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.868
2025-07-06T15:01:16,L067,LO30,C125,"{""p_mastery"": 0.3534614352560219, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.162
2025-08-19T14:27:34,L068,LO04,C079,"{""p_mastery"": 0.15926618988127111, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 2}",sim_linucb,0.25,0.221
2025-08-19T14:49:23,L068,LO26,C154,"{""p_mastery"": 0.26484282280284965, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 8}",sim_linucb,0.25,0.463
2025-08-19T15:15:56,L068,LO14,C096,"{""p_mastery"": 0.16146352762287894, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 7}",sim_linucb,0.25,0.414
2025-08-19T15:24:29,L068,LO04,C136,"{""p_mastery"": 0.1637806280287516, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 11}",sim_linucb,0.25,0.145
2025-08-19T15:57:43,L068,LO14,C096,"{""p_mastery"": 0.21163301228392936, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 7}",sim_linucb,0.25,0.72
2025-08-19T16:13:01,L068,LO28,C167,"{""p_mastery"": 0.2075385912898047, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 3}",sim_linucb,0.25,0.605
2025-08-19T16:28:00,L068,LO26,C098,"{""p_mastery"": 0.31691482802535575, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 6}",sim_linucb,0.25,0.119
2025-08-19T12:49:31,L069,LO01,C142,"{""p_mastery"": 0.3853411939936, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.542
2025-08-19T13:10:30,L069,LO23,C013,"{""p_mastery"": 0.07846106540830579, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.356
2025-08-19T13:24:07,L069,LO23,C013,"{""p_mastery"": 0.08792274754840188, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.527
2025-08-19T13:34:24,L069,LO14,C044,"{""p_mastery"": 0.37002141873847677, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.521
2025-08-19T13:50:34,L069,LO23,C013,"{""p_mastery"": 0.08471569351117002, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.734
2025-08-19T14:12:40,L069,LO25,C068,"{""p_mastery"": 0.40166444598571394, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.322
2025-08-20T16:03:09,L070,LO02,C046,"{""p_mastery"": 0.08900662695888874, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.211
2025-08-20T16:20:59,L070,LO16,C005,"{""p_mastery"": 0.12462422052860524, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 8}",sim_linucb,0.25,0.673
2025-08-20T16:38:12,L070,LO08,C073,"{""p_mastery"": 0.21410351113220305, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 2}",sim_linucb,0.25,0.378
2025-08-20T16:58:50,L070,LO02,C065,"{""p_mastery"": 0.07928507725832898, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.807
2025-08-20T17:02:46,L070,LO16,C122,"{""p_mastery"": 0.1067880650647838, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.663
2025-08-20T17:11:37,L070,LO15,C016,"{""p_mastery"": 0.3974857066708491, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 12}",sim_linucb,0.25,0.56
2025-08-20T17:24:59,L070,LO02,C124,"{""p_mastery"": 0.06896165802376904, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.935
2025-07-17T10:26:07,L071,LO26,C111,"{""p_mastery"": 0.1052318310045109, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.627
2025-07-17T10:38:50,L071,LO26,C137,"{""p_mastery"": 0.10484372655655963, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.465
2025-07-17T11:02:39,L071,LO06,C029,"{""p_mastery"": 0.1371454826952785, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.68
2025-07-17T11:24:58,L071,LO28,C072,"{""p_mastery"": 0.25198512873263174, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.918
2025-07-17T11:34:19,L071,LO26,C137,"{""p_mastery"": 0.11117233342994526, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.32
2025-07-17T11:51:06,L071,LO08,C157,"{""p_mastery"": 0.16582684272365325, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.316
2025-07-17T12:07:51,L071,LO11,C052,"{""p_mastery"": 0.18653896510773313, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.415
2025-07-22T15:05:02,L072,LO05,C133,"{""p_mastery"": 0.22580009856136277, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 9}",sim_linucb,0.25,0.647
2025-07-03T17:50:41,L073,LO16,C170,"{""p_mastery"": 0.28593206630774953, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.637
2025-07-03T18:29:23,L073,LO06,C003,"{""p_mastery"": 0.30850199978071735, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.74
2025-07-15T15:47:39,L074,LO14,C146,"{""p_mastery"": 0.2376761390621972, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.333
2025-07-15T16:07:25,L074,LO30,C107,"{""p_mastery"": 0.15492724136066494, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.619
2025-07-15T16:21:55,L074,LO11,C081,"{""p_mastery"": 0.24554177261684038, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.541
2025-07-15T16:42:33,L074,LO01,C142,"{""p_mastery"": 0.127632317098753, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.668
2025-07-15T16:51:30,L074,LO30,C129,"{""p_mastery"": 0.20822606000076876, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.392
2025-07-15T17:09:16,L074,LO14,C108,"{""p_mastery"": 0.26686663226915563, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.432
2025-07-15T17:46:53,L074,LO01,C040,"{""p_mastery"": 0.15322999504674148, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 9}",sim_linucb,0.25,0.341
2025-08-07T11:04:22,L075,LO06,C132,"{""p_mastery"": 0.11077729754567132, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 6}",sim_linucb,0.25,0.798
2025-08-07T11:22:31,L075,LO27,C143,"{""p_mastery"": 0.13751894341435103, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 4}",sim_linucb,0.25,0.26
2025-08-07T11:34:58,L075,LO06,C076,"{""p_mastery"": 0.14695581876788125, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 5}",sim_linucb,0.25,0.497
2025-08-07T11:53:54,L075,LO29,C134,"{""p_mastery"": 0.3270334208733569, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 4}",sim_linucb,0.25,0.09
2025-08-07T12:07:00,L075,LO06,C092,"{""p_mastery"": 0.15263039402168987, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 8}",sim_linucb,0.25,0.354
2025-08-17T12:55:26,L076,LO11,C113,"{""p_mastery"": 0.3126880942513379, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.346
2025-08-17T13:30:26,L076,LO27,C143,"{""p_mastery"": 0.3362457720303437, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.163
2025-08-17T13:40:16,L076,LO19,C040,"{""p_mastery"": 0.3594022090786878, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 9}",sim_linucb,0.25,0.378
2025-08-17T13:54:20,L076,LO20,C020,"{""p_mastery"": 0.24321772139426548, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.488
2025-08-04T15:39:32,L077,LO17,C169,"{""p_mastery"": 0.2797928484004244, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 6}",sim_linucb,0.25,0.963
2025-08-04T15:47:19,L077,LO12,C069,"{""p_mastery"": 0.18192558881503826, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 4}",sim_linucb,0.25,0.872
2025-08-04T16:00:54,L077,LO16,C122,"{""p_mastery"": 0.37949293888477453, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 4}",sim_linucb,0.25,0.453
2025-08-04T16:08:17,L077,LO25,C025,"{""p_mastery"": 0.2950913312230713, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 2}",sim_linucb,0.25,0.498
2025-08-04T16:16:00,L077,LO05,C091,"{""p_mastery"": 0.2669702900557443, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 3}",sim_linucb,0.25,0.652
2025-08-04T16:24:10,L077,LO12,C069,"{""p_mastery"": 0.22522283840903395, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 4}",sim_linucb,0.25,0.322
2025-08-04T16:30:10,L077,LO09,C127,"{""p_mastery"": 0.4137586357645623, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 8}",sim_linucb,0.25,0.789
2025-08-04T16:53:40,L077,LO25,C006,"{""p_mastery"": 0.3180919597898135, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 8}",sim_linucb,0.25,0.041
2025-08-04T17:14:20,L077,LO30,C020,"{""p_mastery"": 0.19371575582783385, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 8}",sim_linucb,0.25,0.662
2025-08-04T17:25:45,L077,LO12,C174,"{""p_mastery"": 0.22333076361515486, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 3}",sim_linucb,0.25,0.847
2025-08-04T17:43:21,L077,LO07,C087,"{""p_mastery"": 0.3338868558072634, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 8}",sim_linucb,0.25,0.633
2025-08-04T17:52:18,L077,LO03,C073,"{""p_mastery"": 0.34307517722671205, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 2}",sim_linucb,0.25,0.529
2025-08-04T18:05:59,L077,LO17,C098,"{""p_mastery"": 0.2676581615407398, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 6}",sim_linucb,0.25,0.793
